split,cell_id,group,comparator,E,overlap_mass,low_bins,high_bins,low_overlap_fraction,high_overlap_fraction,retained_strata,residual_U_difference,residual_M_difference,residual_C_difference
development,69#4,MC_ON,CNN,-0.07725727168229342,390,504,504,0.7738095238095238,0.7738095238095238,5,0.3623120490716738,0.38461715949425834,0.7789277255927779
development,69#6,MC_OFF,LN,-0.007930967574247778,420,588,588,0.7142857142857143,0.7142857142857143,5,0.26065039975482795,0.29761143981417426,0.4358571791075494
development,69#6,MC_OFF,CNN,-0.041949272135996786,420,588,588,0.7142857142857143,0.7142857142857143,5,0.26065039975482795,0.29761143981417426,0.4358571791075494
development,69#7,MC_ON,LN,0.02700371018558321,399,588,588,0.6785714285714286,0.6785714285714286,5,0.22170371478431397,0.3072137215590055,0.3807149559463405
development,69#7,MC_ON,CNN,0.03141838765800857,399,588,588,0.6785714285714286,0.6785714285714286,5,0.22170371478431397,0.3072137215590055,0.3807149559463405
development,69#21,PC_OFF,LN,-0.012294807062021124,384,504,504,0.7619047619047619,0.7619047619047619,5,0.39297260052943195,0.6732350348639692,0.6141540731597543
development,69#21,PC_OFF,CNN,-0.00034008497000329366,384,504,504,0.7619047619047619,0.7619047619047619,5,0.39297260052943195,0.6732350348639692,0.6141540731597543
development,70#1,PC_ON,LN,-0.028427384499688575,378,504,504,0.75,0.75,5,0.33145683886812605,0.4218738208242385,0.5866744713247973
development,70#1,PC_ON,CNN,0.015464363184777239,378,504,504,0.75,0.75,5,0.33145683886812605,0.4218738208242385,0.5866744713247973
development,70#7,PC_ON,LN,-0.02515089390639495,434,588,588,0.7380952380952381,0.7380952380952381,5,0.5776165960599701,0.6447355044635167,0.9464615313973119
development,70#7,PC_ON,CNN,-0.02713039168164925,434,588,588,0.7380952380952381,0.7380952380952381,5,0.5776165960599701,0.6447355044635167,0.9464615313973119
development,70#15,PC_ON,LN,-0.0007638479829855651,318,504,504,0.6309523809523809,0.6309523809523809,5,0.7935861136534218,0.8398447926762119,0.7725472510724588
development,70#15,PC_ON,CNN,0.0022739333939986806,318,504,504,0.6309523809523809,0.6309523809523809,5,0.7935861136534218,0.8398447926762119,0.7725472510724588
development,70#34,MC_ON,LN,-0.042035798371752135,434,588,588,0.7380952380952381,0.7380952380952381,5,0.2858150803269715,0.32144517194941014,0.8185110496912438
development,70#34,MC_ON,CNN,-0.09584384407592555,434,588,588,0.7380952380952381,0.7380952380952381,5,0.2858150803269715,0.32144517194941014,0.8185110496912438
