group,mode,channel,family,name,kind,n_cells,mean_on,peak_signed,peak_absolute,peak_latency_from_onset_ms,integral_response_seconds,onset_50ms_mean,offset_50ms_mean,positive_cells,negative_cells,zero_within_1e9_cells
all,H1_off,logit,SBC,bright_surround_minus_dark_surround,shared_minus_overlapping_pair_trace,22,-0.0036554428621787915,-0.014552874998612837,0.056528161872516976,99.69695906205611,-0.0016165569695559415,0.001702671701257879,-0.016570279205387287,10,12,0
PC_OFF,H1_off,probability,SBC,bright_surround_minus_dark_surround,shared_minus_overlapping_pair_trace,4,-0.004095639509614557,-0.00667852908372879,0.01006636768579483,111.66665649414062,-0.0006428240487972895,-0.0022235242649912834,-0.004560278728604317,1,3,0
all,H1_off,probability,SBC,bright_surround_minus_dark_surround,shared_minus_overlapping_pair_trace,22,-0.0009076591405697731,-0.002434395592321049,0.008672055534341118,99.69695767489347,-0.0003085238802613634,0.00012035066769881682,-0.0030515595254572954,9,13,0
PC_OFF,H1_off,logit,SBC,control_bright_surround_minus_dark_surround,shared_minus_overlapping_pair_trace,4,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,4
all,H1_off,logit,SBC,control_bright_surround_minus_dark_surround,shared_minus_overlapping_pair_trace,22,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,22
PC_OFF,H1_off,probability,SBC,control_bright_surround_minus_dark_surround,shared_minus_overlapping_pair_trace,4,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,4
all,H1_off,probability,SBC,control_bright_surround_minus_dark_surround,shared_minus_overlapping_pair_trace,22,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,22
PC_OFF,H1_off,logit,Hermann,intersection_minus_corridor,shared_minus_overlapping_pair_trace,4,-0.009013622882775962,-0.01325032114982605,0.026454180479049683,111.66665649414062,-0.0012630657354990643,-0.005277840420603752,-0.00849882885813713,1,3,0
all,H1_off,logit,Hermann,intersection_minus_corridor,shared_minus_overlapping_pair_trace,22,-0.0018277413910254836,-0.007269918918609619,0.02824555201963945,99.69695906205611,-0.0008082270261013148,0.000850296833298423,-0.008280193941159681,10,12,0
PC_OFF,H1_off,probability,Hermann,intersection_minus_corridor,shared_minus_overlapping_pair_trace,4,-0.0018879644921980798,-0.0030031390488147736,0.004709247499704361,113.33332061767578,-0.0002996244157354037,-0.0010218988172709942,-0.002183652250096202,1,3,0
all,H1_off,probability,Hermann,intersection_minus_corridor,shared_minus_overlapping_pair_trace,22,-0.00026934516284365435,-0.0009822462770071897,0.00439065390012481,96.06059403852983,-0.00013497299091382462,0.00019834431904283437,-0.0014828721230680292,10,12,0
PC_OFF,H1_off,logit,Hermann,control_intersection_minus_corridor,shared_minus_overlapping_pair_trace,4,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,4
all,H1_off,logit,Hermann,control_intersection_minus_corridor,shared_minus_overlapping_pair_trace,22,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,22
PC_OFF,H1_off,probability,Hermann,control_intersection_minus_corridor,shared_minus_overlapping_pair_trace,4,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,4
all,H1_off,probability,Hermann,control_intersection_minus_corridor,shared_minus_overlapping_pair_trace,22,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,22
PC_OFF,H1_off,logit,White,on_bright_bar_minus_on_dark_bar,shared_minus_overlapping_pair_trace,4,0.009032584493979812,0.013301685452461243,0.02652628719806671,111.66665649414062,0.0012655267119407653,0.00528489425778389,0.00851357914507389,3,1,0
all,H1_off,logit,White,on_bright_bar_minus_on_dark_bar,shared_minus_overlapping_pair_trace,22,0.0018272262082477523,0.007281896742907437,0.0282815776088021,99.69695906205611,0.0008083896203474566,-0.0008515295657244595,0.008286951617761091,12,10,0
PC_OFF,H1_off,probability,White,on_bright_bar_minus_on_dark_bar,shared_minus_overlapping_pair_trace,4,0.0020489255257416517,0.003343626856803894,0.005037814378738403,111.66665649414062,0.0003217120468616486,0.0011118785478174686,0.002283445093780756,3,1,0
all,H1_off,probability,White,on_bright_bar_minus_on_dark_bar,shared_minus_overlapping_pair_trace,22,0.000454259361452552,0.0012187138199806213,0.004337883131070571,99.69695767489347,0.00015440532429651782,-6.018591706048358e-05,0.0015274452638219702,13,9,0
PC_OFF,H1_off,logit,White,control_on_bright_bar_minus_on_dark_bar,shared_minus_overlapping_pair_trace,4,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,4
all,H1_off,logit,White,control_on_bright_bar_minus_on_dark_bar,shared_minus_overlapping_pair_trace,22,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,22
PC_OFF,H1_off,probability,White,control_on_bright_bar_minus_on_dark_bar,shared_minus_overlapping_pair_trace,4,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,4
all,H1_off,probability,White,control_on_bright_bar_minus_on_dark_bar,shared_minus_overlapping_pair_trace,22,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,22
PC_OFF,H1_off,logit,White,remote_contour_rearrangement_A_minus_B,shared_minus_overlapping_pair_trace,4,0.009032584493979812,0.013301685452461243,0.02652628719806671,111.66665649414062,0.0012655267119407653,0.00528489425778389,0.00851357914507389,3,1,0
all,H1_off,logit,White,remote_contour_rearrangement_A_minus_B,shared_minus_overlapping_pair_trace,22,0.0018272262082477523,0.007281896742907437,0.0282815776088021,99.69695906205611,0.0008083896203474566,-0.0008515295657244595,0.008286951617761091,12,10,0
PC_OFF,H1_off,probability,White,remote_contour_rearrangement_A_minus_B,shared_minus_overlapping_pair_trace,4,0.0020489255257416517,0.003343626856803894,0.005037814378738403,111.66665649414062,0.0003217120468616486,0.0011118785478174686,0.002283445093780756,3,1,0
all,H1_off,probability,White,remote_contour_rearrangement_A_minus_B,shared_minus_overlapping_pair_trace,22,0.000454259361452552,0.0012187138199806213,0.004337883131070571,99.69695767489347,0.00015440532429651782,-6.018591706048358e-05,0.0015274452638219702,13,9,0
PC_OFF,H1_off,logit,White,remote_contour_rearrangement_control_A_minus_B,shared_minus_overlapping_pair_trace,4,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,4
all,H1_off,logit,White,remote_contour_rearrangement_control_A_minus_B,shared_minus_overlapping_pair_trace,22,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,22
PC_OFF,H1_off,probability,White,remote_contour_rearrangement_control_A_minus_B,shared_minus_overlapping_pair_trace,4,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,4
all,H1_off,probability,White,remote_contour_rearrangement_control_A_minus_B,shared_minus_overlapping_pair_trace,22,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,22
PC_OFF,H1_off,logit,Hermann,contour_rearrangement_A_minus_B,shared_minus_overlapping_pair_trace,4,-0.009013622882775962,-0.01325032114982605,0.026454180479049683,111.66665649414062,-0.0012630657354990643,-0.005277840420603752,-0.00849882885813713,1,3,0
all,H1_off,logit,Hermann,contour_rearrangement_A_minus_B,shared_minus_overlapping_pair_trace,22,-0.0018277413910254836,-0.007269918918609619,0.02824555201963945,99.69695906205611,-0.0008082270261013148,0.000850296833298423,-0.008280193941159681,10,12,0
PC_OFF,H1_off,probability,Hermann,contour_rearrangement_A_minus_B,shared_minus_overlapping_pair_trace,4,-0.0018879644921980798,-0.0030031390488147736,0.004709247499704361,113.33332061767578,-0.0002996244157354037,-0.0010218988172709942,-0.002183652250096202,1,3,0
all,H1_off,probability,Hermann,contour_rearrangement_A_minus_B,shared_minus_overlapping_pair_trace,22,-0.00026934516284365435,-0.0009822462770071897,0.00439065390012481,96.06059403852983,-0.00013497299091382462,0.00019834431904283437,-0.0014828721230680292,10,12,0
PC_OFF,H1_off,logit,Hermann,contour_rearrangement_control_A_minus_B,shared_minus_overlapping_pair_trace,4,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,4
all,H1_off,logit,Hermann,contour_rearrangement_control_A_minus_B,shared_minus_overlapping_pair_trace,22,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,22
PC_OFF,H1_off,probability,Hermann,contour_rearrangement_control_A_minus_B,shared_minus_overlapping_pair_trace,4,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,4
all,H1_off,probability,Hermann,contour_rearrangement_control_A_minus_B,shared_minus_overlapping_pair_trace,22,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,22
PC_OFF,direct_BC_off,logit,White,remote_contour_rearrangement,diagnostic_minus_original,4,9.345015087092179e-06,4.1097402572631836e-05,4.1097402572631836e-05,136.6666488647461,4.4784943262736005e-06,6.798654794692993e-07,3.8292258977890015e-05,4,0,0
all,direct_BC_off,logit,White,remote_contour_rearrangement,diagnostic_minus_original,22,1.7845269439931144e-07,8.886510675603693e-07,3.806027499112216e-05,141.21210965243253,-6.785898497610387e-08,-1.0396946560252797e-07,1.1731277812610974e-06,8,14,0
PC_OFF,direct_BC_off,probability,White,remote_contour_rearrangement,diagnostic_minus_original,4,1.9803643418470074e-06,8.668750524520874e-06,8.668750524520874e-06,134.99998474121094,9.378542502721152e-07,1.387670636177063e-07,8.088070899248123e-06,4,0,0
all,direct_BC_off,probability,White,remote_contour_rearrangement,diagnostic_minus_original,22,1.4336723291369874e-07,7.040798664093018e-07,6.489117037166249e-06,141.21211103959516,5.0593957756504884e-08,-9.143894368951971e-09,7.001852447336371e-07,8,14,0
PC_OFF,direct_BC_off,logit,White,remote_contour_rearrangement_control,diagnostic_minus_original,4,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,4
all,direct_BC_off,logit,White,remote_contour_rearrangement_control,diagnostic_minus_original,22,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,22
PC_OFF,direct_BC_off,probability,White,remote_contour_rearrangement_control,diagnostic_minus_original,4,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,4
all,direct_BC_off,probability,White,remote_contour_rearrangement_control,diagnostic_minus_original,22,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,22
PC_OFF,direct_BC_off,logit,Hermann,contour_rearrangement,diagnostic_minus_original,4,3.339846998073881e-06,1.4737248420715332e-05,1.4737248420715332e-05,136.6666488647461,1.6106168429056804e-06,2.421438694000244e-07,1.370161771774292e-05,4,0,0
all,direct_BC_off,logit,Hermann,contour_rearrangement,diagnostic_minus_original,22,5.49085463965391e-08,3.7659298289905896e-07,1.6393986615267668e-05,141.51514088023794,-2.3011005286014427e-08,-4.402615807273171e-08,5.100261081348766e-07,8,14,0
PC_OFF,direct_BC_off,probability,Hermann,contour_rearrangement,diagnostic_minus_original,4,7.547437990140793e-07,3.3937394618988037e-06,3.3937394618988037e-06,131.66665649414062,3.6075711250305177e-07,5.122274160385132e-08,3.15764918923378e-06,4,0,0
all,direct_BC_off,probability,Hermann,contour_rearrangement,diagnostic_minus_original,22,1.4767953227977737e-07,7.288022474809126e-07,2.7932903983376245e-06,144.54544206099078,6.423980900735567e-08,-1.6933137720281427e-09,8.099119771610607e-07,8,14,0
PC_OFF,direct_BC_off,logit,Hermann,contour_rearrangement_control,diagnostic_minus_original,4,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,4
all,direct_BC_off,logit,Hermann,contour_rearrangement_control,diagnostic_minus_original,22,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,22
PC_OFF,direct_BC_off,probability,Hermann,contour_rearrangement_control,diagnostic_minus_original,4,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,4
all,direct_BC_off,probability,Hermann,contour_rearrangement_control,diagnostic_minus_original,22,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,22
PC_OFF,AC_off,logit,White,remote_contour_rearrangement,diagnostic_minus_original,4,-5.3842864076614205e-05,-0.0001119375228881836,0.0001119375228881836,119.99999237060547,-1.147290070851644e-05,-1.8771737813949585e-05,-9.321048855781555e-05,0,4,0
all,AC_off,logit,White,remote_contour_rearrangement,diagnostic_minus_original,22,-7.969683255479056e-06,-1.1985952203924006e-05,7.202408530495383e-05,126.36362526633523,-9.830792744954424e-07,-2.7736479585820977e-06,-9.368766437877309e-06,14,8,0
PC_OFF,AC_off,logit,White,remote_contour_rearrangement,previous_diagnostic_minus_original,4,-6.95943833761703e-05,-0.00014287233352661133,0.00014287233352661133,116.66665649414062,-1.463135083516439e-05,-2.4788081645965576e-05,-0.00011880695819854736,0,4,0
all,AC_off,logit,White,remote_contour_rearrangement,previous_diagnostic_minus_original,22,1.8027334879827155e-05,7.264722477306019e-05,0.00021713972091674805,126.9696835604581,7.97994209058357e-06,2.065842801874334e-07,7.039444013075395e-05,14,8,0
PC_OFF,AC_off,logit,White,remote_contour_rearrangement,shared_minus_overlapping_diagnostic_change,4,1.5751520777484984e-05,3.081560134887695e-05,3.8683414459228516e-05,118.33331298828125,3.1584501266479493e-06,6.016343832015991e-06,2.559646964073181e-05,3,1,0
all,AC_off,logit,White,remote_contour_rearrangement,shared_minus_overlapping_diagnostic_change,22,-2.59970177942457e-05,-8.449771187522195e-05,0.00014707175168124112,126.0605898770419,-8.963021365079013e-06,-2.9802322387695312e-06,-7.976320656863126e-05,7,15,0
PC_OFF,AC_off,probability,White,remote_contour_rearrangement,diagnostic_minus_original,4,-1.1366854437255824e-05,-2.3324042558670044e-05,2.3324042558670044e-05,119.99999237060547,-2.377281586329142e-06,-3.998633474111557e-06,-1.9341707229614258e-05,0,4,0
all,AC_off,probability,White,remote_contour_rearrangement,diagnostic_minus_original,22,-1.8737984455376797e-06,-3.261999650435014e-06,1.2465498664162375e-05,126.36362526633523,-2.9488946452285303e-07,-6.385909562761133e-07,-2.638648518107154e-06,14,8,0
PC_OFF,AC_off,probability,White,remote_contour_rearrangement,previous_diagnostic_minus_original,4,-1.503750684150873e-05,-3.064796328544617e-05,3.064796328544617e-05,116.66665649414062,-3.1303117672602334e-06,-5.384907126426697e-06,-2.540089190006256e-05,0,4,0
all,AC_off,probability,White,remote_contour_rearrangement,previous_diagnostic_minus_original,22,1.4624586955588628e-06,7.917935198003596e-06,3.461675210432573e-05,126.9696835604581,9.12219737515305e-07,-3.108077428557656e-07,7.962935011495244e-06,14,8,0
PC_OFF,AC_off,probability,White,remote_contour_rearrangement,shared_minus_overlapping_diagnostic_change,4,3.6706526245211535e-06,7.309019565582275e-06,8.322298526763916e-06,119.99998474121094,7.530301809310914e-07,1.3862736523151398e-06,6.059184670448303e-06,3,1,0
all,AC_off,probability,White,remote_contour_rearrangement,shared_minus_overlapping_diagnostic_change,22,-3.336257102339666e-06,-1.1163001710718328e-05,2.2428279573267158e-05,126.3636211048473,-1.2071092020381582e-06,-3.277832134203477e-07,-1.0601583529602397e-05,7,15,0
PC_OFF,AC_off,logit,White,remote_contour_rearrangement_control,diagnostic_minus_original,4,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,4
all,AC_off,logit,White,remote_contour_rearrangement_control,diagnostic_minus_original,22,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,22
PC_OFF,AC_off,logit,White,remote_contour_rearrangement_control,previous_diagnostic_minus_original,4,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,4
all,AC_off,logit,White,remote_contour_rearrangement_control,previous_diagnostic_minus_original,22,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,22
PC_OFF,AC_off,logit,White,remote_contour_rearrangement_control,shared_minus_overlapping_diagnostic_change,4,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,4
all,AC_off,logit,White,remote_contour_rearrangement_control,shared_minus_overlapping_diagnostic_change,22,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,22
PC_OFF,AC_off,probability,White,remote_contour_rearrangement_control,diagnostic_minus_original,4,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,4
all,AC_off,probability,White,remote_contour_rearrangement_control,diagnostic_minus_original,22,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,22
PC_OFF,AC_off,probability,White,remote_contour_rearrangement_control,previous_diagnostic_minus_original,4,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,4
all,AC_off,probability,White,remote_contour_rearrangement_control,previous_diagnostic_minus_original,22,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,22
PC_OFF,AC_off,probability,White,remote_contour_rearrangement_control,shared_minus_overlapping_diagnostic_change,4,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,4
all,AC_off,probability,White,remote_contour_rearrangement_control,shared_minus_overlapping_diagnostic_change,22,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,22
PC_OFF,AC_off,logit,Hermann,contour_rearrangement,diagnostic_minus_original,4,-1.571277766743151e-05,-3.266334533691406e-05,3.266334533691406e-05,119.99998474121094,-3.3469994862874346e-06,-5.4817646741867065e-06,-2.714991569519043e-05,0,4,0
all,AC_off,logit,Hermann,contour_rearrangement,diagnostic_minus_original,22,-2.333250925155219e-06,-3.5112554376775567e-06,2.1251765164462004e-05,125.45453435724431,-2.8933539535060075e-07,-8.053400299765847e-07,-2.7601014484058726e-06,14,8,0
PC_OFF,AC_off,logit,Hermann,contour_rearrangement,previous_diagnostic_minus_original,4,-2.0418564758983848e-05,-4.1931867599487305e-05,4.1931867599487305e-05,116.66665649414062,-4.289348920186361e-06,-7.29784369468689e-06,-3.480538725852966e-05,0,4,0
all,AC_off,logit,Hermann,contour_rearrangement,previous_diagnostic_minus_original,22,5.338047416940257e-06,2.1414323286576703e-05,6.429715590043502e-05,126.9696835604581,2.3563522281068743e-06,7.01031901619651e-08,2.076612277464433e-05,14,8,0
PC_OFF,AC_off,logit,Hermann,contour_rearrangement,shared_minus_overlapping_diagnostic_change,4,4.705786594172423e-06,9.149312973022461e-06,1.1533498764038086e-05,118.33332061767578,9.423494338989258e-07,1.816079020500183e-06,7.655471563339233e-06,3,1,0
all,AC_off,logit,Hermann,contour_rearrangement,shared_minus_overlapping_diagnostic_change,22,-7.67129841960923e-06,-2.4933706630359996e-05,4.363872788169167e-05,126.06059126420455,-2.6456876234574753e-06,-8.754432201385498e-07,-2.3526224223050203e-05,7,15,0
PC_OFF,AC_off,probability,Hermann,contour_rearrangement,diagnostic_minus_original,4,-2.8349459064713756e-06,-5.738809704780579e-06,5.738809704780579e-06,126.6666488647461,-6.057818730672201e-07,-1.0514631867408752e-06,-4.903413355350494e-06,0,4,0
all,AC_off,probability,Hermann,contour_rearrangement,diagnostic_minus_original,22,-3.004164383924035e-07,-4.4398687102577905e-07,3.6626376888968726e-06,123.03028869628906,-3.559797099142363e-08,-1.4647164128043436e-07,-3.035688264803453e-07,14,8,0
PC_OFF,AC_off,probability,Hermann,contour_rearrangement,previous_diagnostic_minus_original,4,-3.6562481948720915e-06,-7.309019565582275e-06,7.309019565582275e-06,126.6666488647461,-7.807835936546326e-07,-1.393025740981102e-06,-6.319722160696983e-06,0,4,0
all,AC_off,probability,Hermann,contour_rearrangement,previous_diagnostic_minus_original,22,1.2401604272001392e-06,4.054470495744185e-06,1.1112202297557484e-05,121.51513671875,4.310183452837395e-07,1.9642439755526455e-08,3.823036835952238e-06,14,8,0
PC_OFF,AC_off,probability,Hermann,contour_rearrangement,shared_minus_overlapping_diagnostic_change,4,8.213023559022758e-07,1.5832483768463135e-06,1.8589198589324951e-06,136.66666412353516,1.7500172058741254e-07,3.4156255424022675e-07,1.416308805346489e-06,3,1,0
all,AC_off,probability,Hermann,contour_rearrangement,shared_minus_overlapping_diagnostic_change,22,-1.5405768694682303e-06,-4.51505184173584e-06,7.521022449840199e-06,123.93938237970525,-4.6661631627516316e-07,-1.6611408103596081e-07,-4.126605662432584e-06,7,15,0
PC_OFF,AC_off,logit,Hermann,contour_rearrangement_control,diagnostic_minus_original,4,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,4
all,AC_off,logit,Hermann,contour_rearrangement_control,diagnostic_minus_original,22,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,22
PC_OFF,AC_off,logit,Hermann,contour_rearrangement_control,previous_diagnostic_minus_original,4,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,4
all,AC_off,logit,Hermann,contour_rearrangement_control,previous_diagnostic_minus_original,22,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,22
PC_OFF,AC_off,logit,Hermann,contour_rearrangement_control,shared_minus_overlapping_diagnostic_change,4,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,4
all,AC_off,logit,Hermann,contour_rearrangement_control,shared_minus_overlapping_diagnostic_change,22,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,22
PC_OFF,AC_off,probability,Hermann,contour_rearrangement_control,diagnostic_minus_original,4,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,4
all,AC_off,probability,Hermann,contour_rearrangement_control,diagnostic_minus_original,22,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,22
PC_OFF,AC_off,probability,Hermann,contour_rearrangement_control,previous_diagnostic_minus_original,4,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,4
all,AC_off,probability,Hermann,contour_rearrangement_control,previous_diagnostic_minus_original,22,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,22
PC_OFF,AC_off,probability,Hermann,contour_rearrangement_control,shared_minus_overlapping_diagnostic_change,4,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,4
all,AC_off,probability,Hermann,contour_rearrangement_control,shared_minus_overlapping_diagnostic_change,22,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,22
PC_OFF,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x-12,shared_minus_overlapping_pair_trace,4,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,4
all,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x-12,shared_minus_overlapping_pair_trace,22,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,22
PC_OFF,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x-12,shared_minus_overlapping_pair_trace,4,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,4
all,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x-12,shared_minus_overlapping_pair_trace,22,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,22
PC_OFF,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x-11,shared_minus_overlapping_pair_trace,4,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,4
all,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x-11,shared_minus_overlapping_pair_trace,22,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,22
PC_OFF,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x-11,shared_minus_overlapping_pair_trace,4,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,4
all,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x-11,shared_minus_overlapping_pair_trace,22,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,22
PC_OFF,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x-10,shared_minus_overlapping_pair_trace,4,-1.9967555098254763e-07,-4.3958425521850586e-07,6.183981895446777e-07,103.33332824707031,-4.3610731760660815e-08,-7.35744833946228e-08,-3.594905138015747e-07,1,3,0
all,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x-10,shared_minus_overlapping_pair_trace,22,4.2481854926764e-07,1.3966451991688122e-06,3.2633543014526367e-06,115.45453435724431,1.4523665110270184e-07,5.164607004685835e-08,1.2842091647061435e-06,15,7,0
PC_OFF,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x-10,shared_minus_overlapping_pair_trace,4,-5.0912299431882246e-08,-1.564621925354004e-07,1.564621925354004e-07,76.66665649414062,-1.07040007909139e-08,-1.5366822481155396e-08,-8.89413058757782e-08,1,3,0
all,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x-10,shared_minus_overlapping_pair_trace,22,1.4201259188808345e-08,1.1074272069064053e-07,5.144287239421498e-07,118.48483415083452,1.1566461938800234e-08,2.836300568147139e-09,9.96938483281569e-08,15,7,0
PC_OFF,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x-09,shared_minus_overlapping_pair_trace,4,-2.4562081293311167e-06,-4.775822162628174e-06,5.908310413360596e-06,113.33332061767578,-4.940231641133627e-07,-9.397044777870178e-07,-3.9907172322273254e-06,1,3,0
all,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x-09,shared_minus_overlapping_pair_trace,22,4.64491763807473e-06,1.5222213485024192e-05,3.3426013859835536e-05,124.54544067382812,1.6043041691635598e-06,5.46093691479076e-07,1.4345246282490818e-05,15,7,0
PC_OFF,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x-09,shared_minus_overlapping_pair_trace,4,-6.375213708054162e-07,-1.30385160446167e-06,1.4826655387878418e-06,106.66665649414062,-1.2976427872975668e-07,-2.3748725652694702e-07,-1.0472722351551056e-06,1,3,0
all,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x-09,shared_minus_overlapping_pair_trace,22,1.784978349370838e-07,1.3641335747458718e-06,5.1422552628950635e-06,123.63635115189986,1.3317348379077334e-07,1.3546510176225142e-08,1.1672435159032994e-06,15,7,0
PC_OFF,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x-08,shared_minus_overlapping_pair_trace,4,-1.390725338978882e-05,-2.7157366275787354e-05,3.359466791152954e-05,118.33331298828125,-2.788404623667399e-06,-5.309469997882843e-06,-2.255011349916458e-05,1,3,0
all,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x-08,shared_minus_overlapping_pair_trace,22,2.6044069469125216e-05,8.51628455248746e-05,0.00018048963763497093,125.75756003639914,8.996381904139663e-06,3.0538913878527554e-06,8.035298775542866e-05,15,7,0
PC_OFF,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x-08,shared_minus_overlapping_pair_trace,4,-3.652771326301263e-06,-7.372349500656128e-06,8.363276720046997e-06,111.66665649414062,-7.409850756327312e-07,-1.3522803783416748e-06,-5.966052412986755e-06,1,3,0
all,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x-08,shared_minus_overlapping_pair_trace,22,1.1003378597768625e-06,7.79906457120722e-06,2.7618963610042226e-05,125.15150451660156,7.67082427487229e-07,8.449635722420433e-08,6.697098301215605e-06,15,7,0
PC_OFF,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x-07,shared_minus_overlapping_pair_trace,4,-5.299647523315798e-05,-0.00010328739881515503,0.00012850016355514526,118.33331298828125,-1.0618617137273153e-05,-2.027209848165512e-05,-8.586514741182327e-05,1,3,0
all,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x-07,shared_minus_overlapping_pair_trace,22,9.857741348572414e-05,0.0003220479596744884,0.000666294585574757,126.0605898770419,3.40409441427751e-05,1.1553987860679626e-05,0.0003038643097335642,15,7,0
PC_OFF,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x-07,shared_minus_overlapping_pair_trace,4,-1.3955186091152427e-05,-2.8148293495178223e-05,3.197789192199707e-05,114.99998474121094,-2.8311957915623983e-06,-5.17629086971283e-06,-2.2815540432929993e-05,1,3,0
all,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x-07,shared_minus_overlapping_pair_trace,22,4.412595385164505e-06,2.9833818023855034e-05,0.00010157613591714339,125.75756419788708,2.9489059339870107e-06,3.376467661424117e-07,2.5687104260379616e-05,15,7,0
PC_OFF,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x-06,shared_minus_overlapping_pair_trace,4,-0.00015270411677192897,-0.0002976730465888977,0.0003713443875312805,118.33331298828125,-3.058552742004395e-05,-5.8455392718315125e-05,-0.0002474021166563034,1,3,0
all,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x-06,shared_minus_overlapping_pair_trace,22,0.0002830498180463275,0.0009240900928323919,0.0018812946297905662,125.75756003639914,9.771731766787443e-05,3.3156438307328656e-05,0.0008719140155748887,15,7,0
