split,cell_id,group,quantile,bins,event_rate,local_mean,LSC,aligned_nll,LN_nll,CNN_nll,aligned_minus_LN,aligned_minus_CNN
consumed,68#3,MC_OFF,4,5397,0.2579210672595887,0.8772628048662953,0.4100565481006795,0.4202438095437519,0.43543272922636894,0.4278612592394864,-0.015188919682617055,-0.007617449695734517
consumed,68#3,MC_OFF,5,6839,0.21830676999561338,2.7771147253081394,1.3001385386879023,0.4074810833402312,0.4191204168154102,0.43862212784160604,-0.011639333475178938,-0.031141044501374827
consumed,68#4,PC_ON,1,8232,0.23675898931000972,-0.5335241731891242,0.011041434245718315,0.510005675919258,0.5106476469986327,0.5203418227596941,-0.0006419710793745825,-0.010336146840436005
consumed,68#4,PC_ON,2,4566,0.18396846254927726,-0.07218536840994821,0.04359115897090227,0.43893874156383045,0.4416940817767451,0.4571887084356259,-0.002755340212914581,-0.018249966871795475
consumed,68#4,PC_ON,3,4458,0.18595782862270077,0.2584632527813927,0.08874846704731572,0.4512883685454137,0.45029373270132683,0.4722571316354095,0.0009946358440868712,-0.0209687630899957
consumed,68#4,PC_ON,4,5928,0.18437921727395412,0.8578272752774692,0.1963064734769565,0.44362930302815334,0.43976942334973607,0.462160480219254,0.0038598796784173506,-0.018531177191100603
consumed,68#4,PC_ON,5,5616,0.13995726495726496,2.7348722655738555,0.8126180343041467,0.357026459032925,0.35199555964021856,0.36954419409152645,0.005030899392706441,-0.012517735058601405
consumed,68#7,PC_ON,1,9121,0.11884661769542813,-0.5457538058266211,0.014213997745983125,0.28437676221484764,0.2846069717660598,0.2618946208708506,-0.0002302095512121441,0.022482141343997127
consumed,68#7,PC_ON,2,5852,0.1621667805878332,-0.1122021020503271,0.05286200546402825,0.3532750898313052,0.3561206343888572,0.348270500940572,-0.0028455445575521054,0.005004588890733119
consumed,68#7,PC_ON,3,5817,0.19253910950661854,0.2770549450036307,0.11089848659403662,0.41557395183857326,0.41885500104031176,0.42595292491601977,-0.0032810492017384925,-0.010378973077446521
consumed,68#7,PC_ON,4,6363,0.23558070092723557,0.9240435015992774,0.25552085905402294,0.4559967455283036,0.4573033657387373,0.4533682426843406,-0.001306620210433689,0.0026285028439630067
consumed,68#7,PC_ON,5,6447,0.3488444237629905,2.7539639161200546,1.0112825070635554,0.5192242220364702,0.5312239400858129,0.5299044301234637,-0.011999718049342628,-0.010680208086993447
consumed,68#10,MC_ON,1,1290,0.12403100775193798,-0.5020454869670372,0.030001868521115582,0.2848874625566217,0.28409768593233714,0.25983101976622985,0.0007897766242844644,0.025056442790391726
consumed,68#10,MC_ON,2,794,0.181360201511335,-0.1082138690918099,0.09344586852492921,0.352368134907314,0.3315232003473032,0.3405751125461661,0.02084493456001073,0.011793022361147865
consumed,68#10,MC_ON,3,968,0.1859504132231405,0.1035249859636423,0.19118393746551626,0.34991308506646884,0.33823626396189427,0.35419525882554975,0.011676821104574605,-0.00428217375908093
consumed,68#10,MC_ON,4,722,0.21745152354570638,0.8836662533154664,0.3687606090130533,0.4295912504235958,0.4113045081922022,0.4416161218917693,0.018286742231393514,-0.01202487146817343
consumed,68#10,MC_ON,5,1026,0.3216374269005848,2.4153379325161426,1.1884959639159012,0.48529505745311674,0.46857733744179864,0.5129308680881751,0.016717720011318084,-0.02763581063505832
consumed,68#11,PC_OFF,1,8995,0.29138410227904393,-0.5470299535214859,0.009999487372569314,0.5148267037233286,0.5164596717056713,0.5570271021049442,-0.0016329679823427546,-0.042200398381615656
consumed,68#11,PC_OFF,2,6454,0.18779051750852185,-0.04703968443668589,0.04331815085420148,0.42829717250275445,0.4200929307168301,0.470617913722954,0.008204241785924316,-0.042320741220199486
consumed,68#11,PC_OFF,3,5810,0.16781411359724613,0.3811316195379019,0.09751389936368471,0.40576948128384094,0.3950044312409629,0.4533624325772639,0.010765050042877982,-0.04759295129342294
consumed,68#11,PC_OFF,4,5418,0.1461794019933555,0.8980646274690613,0.20076739235743837,0.376807093754915,0.3700467457645234,0.40682629381630214,0.0067603479903915655,-0.030019200061387134
consumed,68#11,PC_OFF,5,6923,0.09908998988877654,2.6436687537463004,0.7819152716902412,0.2649431732094431,0.2595284756056276,0.2939475705874003,0.005414697603815451,-0.0290043973779572
consumed,69#3,PC_OFF,1,8085,0.40667903525046384,-0.6090474443134722,0.010913894872865515,0.6047310467789898,0.6121022955514752,0.6356508704214627,-0.007371248772485528,-0.030919823642472883
consumed,69#3,PC_OFF,2,5502,0.34042166484914577,-0.1548131872193359,0.04301168094636186,0.569476452842662,0.576672990640864,0.590023834116123,-0.007196537798201886,-0.020547381273460983
consumed,69#3,PC_OFF,3,6734,0.292990792990793,0.2105362142636545,0.09606556011136705,0.5391918796654098,0.5416267491903646,0.5603754139244063,-0.002434869524954796,-0.021183534258996543
consumed,69#3,PC_OFF,4,6699,0.27765338110165694,0.8927652708708389,0.2174042886766621,0.5004898582799766,0.5059655183552104,0.5194445949759174,-0.005475660075233713,-0.01895473669594073
consumed,69#3,PC_OFF,5,6580,0.2560790273556231,2.670404706984304,0.8892857064826603,0.4597034154294311,0.4645186066499163,0.4965097781541002,-0.004815191220485173,-0.0368063627246691
consumed,69#4,MC_ON,1,6648,0.12409747292418773,-0.619673995039172,0.018759861741368105,0.32092206989569816,0.29460822686141286,0.27154940088893986,0.02631384303428529,0.04937266900675826
consumed,69#4,MC_ON,2,5130,0.20428849902534113,-0.13706789631612853,0.07957420561969292,0.40146671470294454,0.40407654387408687,0.36603129782622196,-0.0026098291711422928,0.03543541687672266
consumed,69#4,MC_ON,3,5634,0.23003194888178913,0.13139486483642362,0.1684895143863799,0.4462554487812357,0.43744830442496485,0.4225713840823643,0.008807144356270741,0.02368406469887131
consumed,69#4,MC_ON,4,5628,0.26510305614783225,0.7721062564567351,0.3710629989759701,0.49169367860601515,0.48668407852029194,0.471507184140425,0.00500960008572324,0.02018649446559017
consumed,69#4,MC_ON,5,5760,0.2765625,2.845885437727678,1.3116057429761705,0.5176257804680803,0.5189532697772724,0.5026052976385298,-0.001327489309192119,0.015020482829550439
consumed,69#6,MC_OFF,1,8624,0.2672773654916512,-0.5827875960936376,0.02666277511307013,0.5168198781299828,0.5272358848885987,0.5156248604351573,-0.010416006758616043,0.0011950176948252438
consumed,69#6,MC_OFF,2,5502,0.23282442748091603,-0.13924055096123986,0.10055712162327288,0.45523700955502683,0.4607182839935332,0.45826421975937454,-0.005481274438506341,-0.0030272102043476857
consumed,69#6,MC_OFF,3,6286,0.20919503658924593,0.14959669936240613,0.19820366049509336,0.425593873894118,0.42312847212931765,0.4240302311310116,0.00246540176480034,0.0015636427631064078
consumed,69#6,MC_OFF,4,6713,0.20125130344108447,0.8868944660352974,0.4267613257287657,0.40438649035071883,0.4011977577740405,0.40918099672092517,0.003188732576678347,-0.004794506370206352
consumed,69#6,MC_OFF,5,6475,0.2091119691119691,2.714902116176017,1.4249244044476137,0.4007354109482203,0.4105667800913355,0.4459552598373654,-0.009831369143115169,-0.04521984888914502
consumed,69#7,MC_ON,1,7791,0.1406751379797202,-0.6172086095074318,0.02198924862414802,0.36545522138145725,0.35632523747291645,0.3077939098169648,0.00912998390854083,0.05766131156449246
consumed,69#7,MC_ON,2,6580,0.1951367781155015,-0.11786602386067291,0.09549281362779001,0.42458693913417694,0.43019170160833947,0.40127265436269544,-0.005604762474162599,0.02331428477148147
consumed,69#7,MC_ON,3,5831,0.256216772423255,0.1308239998663333,0.19237343740528456,0.45467709209464746,0.454710780752694,0.46058619669216616,-3.368865804661833e-05,-0.0059091045975187655
consumed,69#7,MC_ON,4,7056,0.2651643990929705,0.8410400729790144,0.41739909553272464,0.4844157045771144,0.48492401882662084,0.4885692424647753,-0.0005083142495064025,-0.004153537887660883
consumed,69#7,MC_ON,5,6342,0.272153894670451,2.806491866327966,1.4190403882010072,0.5180663648727891,0.47985855144576295,0.49628384846497586,0.03820781342702613,0.021782516407813146
consumed,69#21,PC_OFF,1,7218,0.31019673039623163,-0.5931804487773357,0.010415777681397386,0.5698311964377732,0.5755188152484854,0.5924154270452703,-0.005687618810712056,-0.022584230607497067
consumed,69#21,PC_OFF,2,4476,0.2584897229669348,-0.20009088094866212,0.04088286007318339,0.5261213729559314,0.524573299442549,0.5610659375835816,0.0015480735133824653,-0.03494456462765025
consumed,69#21,PC_OFF,3,6408,0.2535892634207241,0.12492180339451009,0.09771835143343753,0.5250407306475536,0.5222399055311101,0.5560134411511297,0.0028008251164435933,-0.030972710503575973
consumed,69#21,PC_OFF,4,5250,0.2340952380952381,1.1779880675913135,0.23174238822188328,0.4914545699741393,0.49347658240498754,0.5109900422913174,-0.0020220124308481554,-0.019535472317177976
consumed,69#21,PC_OFF,5,5448,0.197136563876652,2.4209749880354194,0.8888953742018,0.4319502728650506,0.4262942978173498,0.46294061676589754,0.005655975047700844,-0.030990343900846904
consumed,70#1,PC_ON,1,8082,0.16245978718139076,-0.5616773187119473,0.01546615210350374,0.4185231405817914,0.41886247023431444,0.41489130159158144,-0.00033932965252299866,0.0036318389902099497
consumed,70#1,PC_ON,2,6672,0.19349520383693045,-0.10311022486425729,0.06306071017814695,0.4666622290322482,0.4790706129015853,0.49110691390945865,-0.01240838386933707,-0.02444468487721047
consumed,70#1,PC_ON,3,5892,0.2090970807875085,0.446181316270512,0.14869754585973166,0.4768204238786514,0.4840875254753859,0.5077026116483632,-0.007267101596734479,-0.030882187769711703
consumed,70#1,PC_ON,4,4170,0.1988009592326139,1.5788128085590818,0.319163320918547,0.4709492450852505,0.47474960515969533,0.4829204820151937,-0.003800360074444882,-0.011971236929943268
consumed,70#1,PC_ON,5,3984,0.25301204819277107,2.773541754589576,1.052903786870022,0.5188984091648635,0.5311178885259509,0.5669856647145688,-0.012219479361087386,-0.04808725554970528
consumed,70#7,PC_ON,1,8673,0.16118989968868905,-0.5759231456696553,0.00972844909317728,0.37694846549761873,0.38795536322104357,0.42838985955747194,-0.011006897723424827,-0.05144139405985324
consumed,70#7,PC_ON,2,5971,0.20783788310165802,-0.10471700879114955,0.04067857802277589,0.4502974646257572,0.45582173549204885,0.4901108523128806,-0.005524270866291658,-0.039813387687123336
consumed,70#7,PC_ON,3,5985,0.23391812865497075,0.2764189716020554,0.0887860431006321,0.4706967748819268,0.47574545021731024,0.5062917777354919,-0.005048675335383396,-0.035595002853565184
consumed,70#7,PC_ON,4,6377,0.25450838952485494,0.8164805570254788,0.2026793132933198,0.4943288690995851,0.4914434974060753,0.5238542071597054,0.0028853716935099334,-0.029525338060120258
consumed,70#7,PC_ON,5,6594,0.3299969669396421,2.7956512262982307,0.8519705280274408,0.5312207970211626,0.5333982178116611,0.5504377563358296,-0.0021774207904983376,-0.019216959314666857
consumed,70#15,PC_ON,1,8580,0.11818181818181818,-0.5283557967048322,0.018039190912501314,0.3177639976796878,0.3230001614447847,0.30978806792600233,-0.0052361637650969245,0.007975929753685456
consumed,70#15,PC_ON,2,4854,0.1437989287185826,-0.029164712554716178,0.06992399061234825,0.3667066126431707,0.37698968045126197,0.37139037463807667,-0.010283067808091241,-0.004683761994905901
consumed,70#15,PC_ON,3,4716,0.14482612383375743,0.24312592531223853,0.13505070488302276,0.37143702185964533,0.3790485413751936,0.3766998659883726,-0.007611519515548262,-0.005262844128727181
consumed,70#15,PC_ON,4,5208,0.16282642089093702,0.9723277733202078,0.26860906226360004,0.38911911638448193,0.4010588220846871,0.3944216730731344,-0.011939705700205132,-0.005302556688652481
consumed,70#15,PC_ON,5,5442,0.24292539507533994,2.711023355648583,0.9542072042993277,0.4984100316365836,0.5070608739876555,0.5033295970223358,-0.008650842351071959,-0.004919565385752207
consumed,70#34,MC_ON,1,8855,0.11485036702428007,-0.5490274115010421,0.024235252379834708,0.27917255207325775,0.28708879988293673,0.25349214968622963,-0.007916247809679026,0.025680402387028182
consumed,70#34,MC_ON,2,5698,0.1497016497016497,-0.13566707903394884,0.09044570966796277,0.33854797444554674,0.33485049587371435,0.33986413040460867,0.003697478571832394,-0.0013161559590619415
consumed,70#34,MC_ON,3,5768,0.16990291262135923,0.19325325571892912,0.1794865071443364,0.3564899019513158,0.35398092722944074,0.3560826286986403,0.0025089747218751002,0.0004072732526754851
consumed,70#34,MC_ON,4,6223,0.20584926884139482,0.8073302674589251,0.3766512149842522,0.40258208793576583,0.39591935200019507,0.42021989119589565,0.006662735935570839,-0.017637803260129807
consumed,70#34,MC_ON,5,7056,0.27721088435374147,2.7194399090902936,1.300612608019205,0.490986955751477,0.5027012272296887,0.5640928041830812,-0.011714271478211724,-0.0731058484316041
